Nome,Tipo,Tamanho,Tendência,PV_médio,PV_dados,CA,Deslocamento,Força,mod_força,Destreza,mod_destreza,Constituição,mod_constituição,Inteligência,mod_inteligência,Sabedoria,mod_sabedoria,Carisma,mod_carisma,Infos,Nível_desafio,XP,Ações,Dano_médio
MICONIDE ADULTO,Planta,Média,leal e neutro,22,4d8 + 4,12,6.0,10.0,0.0,10.0,0.0,12.0,1.0,10.0,0.0,13.0,1.0,7.0,-2.0,"Sentidos visão no escuro 36 m, Percepção passiva 11 Idiomas  Nível de Desafio 1/2 (100 XP) Esporos Angustiantes. Quando o miconide sofre dano, todos os outros miconides a até 72 metros dele podem sentir sua dor.  Fraqueza Solar. Enquanto estiver sob luz solar, o miconide tem desvantagem em testes de habilidade, jogadas de ataque e testes de resistência. O miconide morre se ficar mais de 1 hora sob luz solar direta. AÇÕES Punho. Ataque Corpo-a-Corpo com Arma: +2 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (2d4) de dano de concussão mais 5 (2d4) de dano de veneno.  Esporos Pacificadores (3/Dia). O miconide ejeta esporos em uma criatura que ele possa ver, a até 1,5 metro dele. O alvo deve ser bem sucedido num teste de resistência de Constituição CD 11 ou ficará atordoado por 1 minuto. O alvo pode repetir o teste de resistência no final de cada um dos turnos dele, terminando o efeito sobre si com um sucesso.  Esporos Harmoniosos. Uma nuvem de 3 metros de raio de esporos se espalha do miconide. Esses esporos podem dobrar esquinas e afetam apenas criaturas com Inteligência 2 ou superior que não sejam mortos-vivos, constructos ou elementais. As criaturas afetadas podem se comunicar telepaticamente umas com as outras enquanto estiverem a até 9 metros entre si. O efeito dura por 1 hora.                          MICONIDE SOBERANO Planta Grande, leal e neutro Classe de Armadura 13 (armadura natural) Pontos de Vida 60 (8d10 + 16) Deslocamento 9 m FOR 12 (+1) DES 10 (+0) CON 14 (+2) INT 13 (+1) SAB 15 (+2) CAR 10 (+0) Sentidos visão no escuro 36 m, Percepção passiva 12 Idiomas ",1/2,100.0," Punho. Ataque Corpo-a-Corpo com Arma: +2 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (2d4) de dano de concussão mais 5 (2d4) de dano de veneno.",15.0
MICONIDE SOBERANO,Planta,Grande,leal e neutro,60,8d10 + 16,13,9.0,12.0,1.0,10.0,0.0,14.0,2.0,13.0,1.0,15.0,2.0,10.0,0.0,"Sentidos visão no escuro 36 m, Percepção passiva 12 Idiomas ",2,450.0," Ataques Múltiplos. O miconide usa ou seus Esporos Alucinógenos ou seus Esporos Pacificadores, então realiza um ataque de punho.  Punho. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 8 (3d4 + 1) de dano de concussão mais 7 (3d4) de dano de veneno.",15.0
MÍMICO,Monstruosidade,Média,neutro,58,9d8 + 18,12,4.5,17.0,3.0,12.0,1.0,15.0,2.0,5.0,-3.0,13.0,1.0,8.0,-1.0,"Perícias Furtividade +5 Imunidade a Dano ácido Imunidade a Condição caído Sentidos visão no escuro 18 m, Percepção passiva 11 Idiomas ",2,450.0," Pseudópode. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 1,5 m, um alvo. Acerto: 7 (1d8 + 3) de dano de concussão. Se o mímico estiver em forma de objeto, o alvo é alvo do traço Adesivo.  Mordida. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 1,5 m, um alvo. Acerto: 7 (1d8 + 3) de dano perfurante mais 4 (1d8) de dano de ácido.",11.0
MINOTAURO,Monstruosidade,Grande,caótico e mau,76,9d10 + 27,14,12.0,18.0,4.0,11.0,0.0,16.0,3.0,6.0,-2.0,16.0,3.0,9.0,-1.0,"Perícias Percepção +7 Sentidos visão no escuro 18 m, Percepção passiva 17 Idiomas Abissal",3,700.0," Machado Grande. Ataque Corpo-a-Corpo com Arma: +6 para atingir, alcance 1,5 m, um alvo. Acerto: 17 (2d12 + 4) de dano cortante.  Chifrada. Ataque Corpo-a-Corpo com Arma: +6 para atingir, alcance 1,5 m, um alvo. Acerto: 13 (2d8 + 4) de dano perfurante.",17.0
MONODRONE,Constructo,Médio,leal e neutro,5,1d8 + 1,15,9.0,10.0,0.0,13.0,1.0,12.0,1.0,4.0,-3.0,10.0,0.0,5.0,-3.0,"Sentidos visão verdadeira 36 m, Percepção passiva 10 Idiomas Modron",1/8,25.0," Adaga. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 3 (1d4 + 1) de dano perfurante.  Azagaia. Ataque Corpo-a-Corpo ou à Distância com Arma: +3 para atingir, alcance 1,5 m ou distância 9/36 m, um alvo. Acerto: 4 (1d6 + 1) de dano perfurante.",4.0
BIDRONE,Constructo,Médio,leal e neutro,11,2d8 + 2,15,9.0,11.0,0.0,13.0,1.0,12.0,1.0,6.0,-2.0,10.0,0.0,7.0,-2.0,"Sentidos visão verdadeira 36 m, Percepção passiva 10 Idiomas Modron Nível de Desafio 1/4 (50 XP) Mente Axiomática. O bidrone não pode ser compelido a agir de uma forma contraria a sua natureza ou a suas instruções.  Desintegração. Se o bidrone morrer, seu corpo se desintegra em pó, deixando para trás suas armas e qualquer outra coisa que ele esteja carregando. AÇÕES Ataques Múltiplos. O bidrone realiza dois ataques de punho ou dois ataques de azagaia.  Punho. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 3 (1d4 + 1) de dano de concussão.  Azagaia. Ataque Corpo-a-Corpo ou à Distância com Arma: +3 para atingir, alcance 1,5 m ou distância 9/36 m, um alvo. Acerto: 4 (1d6 + 1) de dano perfurante.                                      TRIDRONE Constructo Médio, leal e neutro Classe de Armadura 15 (armadura natural) Pontos de Vida 16 (3d8 + 3) Deslocamento 9 m FOR 12 (+1) DES 13 (+1) CON 12 (+1) INT 9 (1) SAB 10 (+0) CAR 9 (1) Sentidos visão verdadeira 36 m, Percepção passiva 10 Idiomas Modron",1/4,50.0," Ataques Múltiplos. O bidrone realiza dois ataques de punho ou dois ataques de azagaia.  Punho. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 3 (1d4 + 1) de dano de concussão.  Azagaia. Ataque Corpo-a-Corpo ou à Distância com Arma: +3 para atingir, alcance 1,5 m ou distância 9/36 m, um alvo. Acerto: 4 (1d6 + 1) de dano perfurante.",4.0
TRIDRONE,Constructo,Médio,leal e neutro,16,3d8 + 3,15,9.0,12.0,1.0,13.0,1.0,12.0,1.0,9.0,-1.0,10.0,0.0,9.0,-1.0,"Sentidos visão verdadeira 36 m, Percepção passiva 10 Idiomas Modron",1/2,100.0," Ataques Múltiplos. O tridrone realiza três ataques de punho ou três ataques de azagaia.  Punho. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 3 (1d4 + 1) de dano de concussão.  Azagaia. Ataque Corpo-a-Corpo ou à Distância com Arma: +3 para atingir, alcance 1,5 m ou distância 9/36 m, um alvo. Acerto: 4 (1d6 + 1) de dano perfurante.",4.0
PENTADRONE,Constructo,Grande,leal e neutro,32,5d10 + 5,16,12.0,15.0,2.0,14.0,2.0,12.0,1.0,10.0,0.0,10.0,0.0,13.0,1.0,"Perícias Percepção +4 Sentidos visão verdadeira 36 m, Percepção passiva 14 Idiomas Modron",2,450.0," Ataques Múltiplos. O pentadrone realiza cinco ataques com seus braços.  Braço. Ataque Corpo-a-Corpo com Arma: +4 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (1d6 + 2) de dano de concussão.",5.0
QUADRONE,Constructo,Médio,leal e neutro,22,4d8 + 4,15,9.0,12.0,1.0,14.0,2.0,12.0,1.0,10.0,0.0,10.0,0.0,11.0,0.0,"Perícias Percepção +2 Sentidos visão verdadeira 36 m, Percepção passiva 14 Idiomas Modron Nível de Desafio 1 (200 XP) Mente Axiomática. O quadrone não pode ser compelido a agir de uma forma contraria a sua natureza ou a suas instruções.  Desintegração. Se o quadrone morrer, seu corpo se desintegra em pó, deixando para trás suas armas e qualquer outra coisa que ele esteja carregando. AÇÕES Ataques Múltiplos. O quadrone realiza dois ataques de punho ou quatro ataques de arco curto.  Punho. Ataque Corpo-a-Corpo com Arma: +4 para atingir, alcance 1,5 m, um alvo. Acerto: 4 (1d4 + 2) de dano de concussão.  Arco Curto. Ataque à Distância com Arma: +4 para atingir, alcance 1,5 m ou distância 24/96 m, um alvo. Acerto: 5 (1d6 + 2) de dano perfurante.                                  PENTADRONE Constructo Grande, leal e neutro Classe de Armadura 16 (armadura natural) Pontos de Vida 32 (5d10 + 5) Deslocamento 12 m FOR 15 (+2) DES 14 (+2) CON 12 (+1) INT 10 (+0) SAB 10 (+0) CAR 13 (+1) Perícias Percepção +4 Sentidos visão verdadeira 36 m, Percepção passiva 14 Idiomas Modron",1,200.0," Ataques Múltiplos. O quadrone realiza dois ataques de punho ou quatro ataques de arco curto.  Punho. Ataque Corpo-a-Corpo com Arma: +4 para atingir, alcance 1,5 m, um alvo. Acerto: 4 (1d4 + 2) de dano de concussão.  Arco Curto. Ataque à Distância com Arma: +4 para atingir, alcance 1,5 m ou distância 24/96 m, um alvo. Acerto: 5 (1d6 + 2) de dano perfurante.",5.0
MONSTRO DA FERRUGEM,Monstruosidade,Média,imparcial,27,5d8 + 5,14,12.0,13.0,1.0,12.0,1.0,13.0,1.0,2.0,-4.0,13.0,1.0,6.0,-2.0,"Sentidos visão no escuro 18 m, Percepção passiva 11 Idiomas ",1/2,100.0," Mordida. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (1d8 + 1) de dano perfurante.",5.0
MÚMIA,Morto-vivo,Médio,leal e mau,58,9d8 + 18,11,6.0,16.0,3.0,8.0,-1.0,15.0,2.0,6.0,-2.0,10.0,0.0,12.0,1.0,"Testes de Resistência Sab +2 Vulnerabilidade a Dano fogo  Resistência a Dano concussão, cortante e perfurante de armas não-mágicas Imunidade a Dano necrótico, veneno Imunidade a Condição amedrontado, enfeitiçado, envenenado, exausto, paralisado Sentidos visão no escuro 18 m, Percepção passiva 10 Idiomas os idiomas que conhecia em vida",3,700.0," Ataques Múltiplos. A múmia pode usar seu Olhar Desesperador e realiza um ataque com seu punho pútrido.  Punho Pútrido. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 1,5 m, um alvo. Acerto: 10 (2d6 + 3) de dano de concussão mais 10 (3d6) de dano necrótico.",20.0
SENHOR DAS MÚMIAS,Morto-vivo,Médio,leal e mau,97,13d8 + 39,17,6.0,18.0,4.0,10.0,0.0,17.0,3.0,11.0,0.0,18.0,4.0,16.0,3.0," Testes de Resistência Con +8, Int +5, Sab +9, Car +8 Perícias História +5, Religião +5  Vulnerabilidade a Dano fogo  Resistência a Dano concussão, cortante e perfurante de armas não-mágicas Imunidade a Dano necrótico, veneno Imunidade a Condição amedrontado, enfeitiçado, envenenado, exausto, paralisado  Sentidos visão no escuro 18 m, Percepção passiva 14 Idiomas os idiomas que conhecia em vida",15,13000.0,"  Ataques Múltiplos. O senhor das múmias pode usar seu Olhar Desesperador e realiza um ataque com seu punho pútrido.  Punho Pútrido. Ataque Corpo-a-Corpo com Arma: +9 para atingir, alcance 1,5 m, um alvo. Acerto: 14 (3d6 + 4) de dano de concussão mais 21 (6d6) de dano necrótico.",35.0
NAGA DOS OSSOS,Morto-vivo,Grande,leal e mau,58,9d10 + 9,15,9.0,15.0,2.0,16.0,3.0,12.0,1.0,15.0,2.0,15.0,2.0,16.0,3.0,"Imunidade a Dano veneno Imunidade a Condição enfeitiçado, envenenado, exausto, paralisado  Sentidos visão da verdade 18 m, Percepção passiva 12 Idiomas Comum mais um outro idioma",4,1100.0," Mordida. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 3 m, uma criatura. Acerto: 10 (2d6 + 3) de dano perfurante mais 10 (3d6) de dano de veneno.",20.0
NAGA ESPIRITUAL,Monstruosidade,Grande,caótico e mau,75,10d10 + 20,15,12.0,18.0,4.0,17.0,3.0,14.0,2.0,16.0,3.0,15.0,2.0,16.0,3.0,"Testes de Resistência Des +6, Con +5, Sab +5, Car +6 Imunidade a Dano veneno Imunidade a Condição enfeitiçado, envenenado  Sentidos visão da verdade 18 m, Percepção passiva 12 Idiomas Abissal, Comum Nível de Desafio 8 (3.900 XP) Conjuração. A naga é uma conjuradora de 10° nível. Sua habilidade de conjuração é Inteligência (CD de resistência de magia 14, +6 para atingir com ataques com magia) e ela precisa apenas dos componentes verbais para conjurar suas magias. Ela possui as seguintes magias de mago preparadas:  Truques (à vontade): ilusão menor, mãos mágicas, raio de gelo 1° nível (4 espaços): detectar magia, enfeitiçar pessoa, sono 2° nível (3 espaços): detectar pensamentos, imobilizar pessoa 3° nível (3 espaços): relâmpago, respirar na água 4° nível (2 espaços): malogro, porta dimensional 5° nível (2 espaços): dominar pessoa  Rejuvenescimento. Se morrer, a naga retorna a vida em 1d6 dias e recupera todos os seus pontos de vida. Apenas a magia desejo pode impedir esse traço de funcionar. AÇÕES Mordida. Ataque Corpo-a-Corpo com Arma: +7 para atingir, alcance 3 m, uma criatura. Acerto: 7 (1d6 + 4) de dano perfurante e o alvo deve realizar um teste de resistência de Constituição CD 13, sofrendo 31 (7d8) de dano de veneno caso falhe na resistência, ou metade desse dano se obtiver sucesso.                      NAGA GUARDIÃ Monstruosidade Grande, leal e bom Classe de Armadura 18 (armadura natural) Pontos de Vida 127 (15d10 + 45) Deslocamento 12 m FOR 19 (+4) DES 18 (+4) CON 16 (+3) INT 16 (+3) SAB 19 (+4) CAR 18 (+4) Testes de Resistência Des +8, Con +7, Int +7, Sab +8, Car +8 Imunidade a Dano veneno Imunidade a Condição enfeitiçado, envenenado  Sentidos visão da verdade 18 m, Percepção passiva 14 Idiomas Celestial, Comum",8,3900.0," Mordida. Ataque Corpo-a-Corpo com Arma: +7 para atingir, alcance 3 m, uma criatura. Acerto: 7 (1d6 + 4) de dano perfurante e o alvo deve realizar um teste de resistência de Constituição CD 13, sofrendo 31 (7d8) de dano de veneno caso falhe na resistência, ou metade desse dano se obtiver sucesso.",8.0
NAGA GUARDIÃ,Monstruosidade,Grande,leal e bom,127,15d10 + 45,18,12.0,19.0,4.0,18.0,4.0,16.0,3.0,16.0,3.0,19.0,4.0,18.0,4.0,"Testes de Resistência Des +8, Con +7, Int +7, Sab +8, Car +8 Imunidade a Dano veneno Imunidade a Condição enfeitiçado, envenenado  Sentidos visão da verdade 18 m, Percepção passiva 14 Idiomas Celestial, Comum",10,5900.0," Mordida. Ataque Corpo-a-Corpo com Arma: +8 para atingir, alcance 3 m, uma criatura. Acerto: 8 (1d8 + 4) de dano perfurante e o alvo deve realizar um teste de resistência de Constituição CD 15, sofrendo 45 (10d8) de dano de veneno caso falhe na resistência, ou metade desse dano se obtiver sucesso.  Cuspir Veneno. Ataque à Distância com Arma: +8 para atingir, distância 4,5/9 m, uma criatura. Acerto: o alvo deve realizar um teste de resistência de Constituição CD 15, sofrendo 45 (10d8) de dano de veneno caso falhe na resistência, ou metade desse dano se obtiver sucesso.",8.0
NÓTICO,Aberração,Média,neutro e mau,45,6d8 + 18,15,9.0,14.0,2.0,16.0,3.0,16.0,3.0,13.0,1.0,10.0,0.0,8.0,-1.0,"Perícias Arcanismo +3, Furtividade +5, Intuição +4, Percepção +2 Sentidos visão verdadeira 36 m, Percepção passiva 12 Idiomas Subcomum",2,450.0," Ataques Múltiplos. O nótico realiza dois ataques e garra.  Garra. Ataque Corpo-a-Corpo com Arma: +4 para atingir, alcance 1,5 m, um alvo. Acerto: 6 (1d6 + 3) de dano cortante.  Olhar Pútrido. O nótico afeta uma criatura que ele possa ver, a até 9 metros dele. O alvo deve ser bem sucedido num teste de resistência de Constituição CD 12 contra essa magia ou sofrerá 10 (3d6) de dano necrótico.",6.0
ARMADURA ANIMADA,Constructo,Médio,imparcial,33,6d8 + 6,18,7.5,14.0,2.0,11.0,0.0,13.0,1.0,1.0,-5.0,3.0,-4.0,1.0,-5.0,"Imunidade a Dano psíquico, veneno Imunidade a Condição amedrontado, cego, enfeitiçado, envenenado, exausto, paralisado, petrificado, surdo Sentidos percepção às cegas 18 m (cego além desse raio), Percepção passiva 6 Idiomas ",1,200.0," Ataques Múltiplos. A armadura realiza dois ataques corpo-a-corpo.  Pancada. Ataque Corpo-a-Corpo com Arma: +4 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (1d6 + 2) de dano de concussão.",5.0
ESPADA VOADORA,Constructo,Pequeno,imparcial,17,5d6,17,0.0,12.0,1.0,15.0,2.0,11.0,0.0,1.0,-5.0,5.0,-3.0,1.0,-5.0,"Testes de Resistência Des +4 Imunidade a Dano psíquico, veneno Imunidade a Condição amedrontado, cego, enfeitiçado, envenenado, exausto, paralisado, petrificado, surdo Sentidos percepção às cegas 18 m (cego além desse raio), Percepção passiva 7 Idiomas  Nível de Desafio 1/4 (50 XP) Aparência Falsa. Enquanto a espada permanecer imóvel, ela é indistinguível de uma espada normal.  Susceptibilidade à Antimagia. A espada fica incapacitada enquanto estiver na área de um campo antimagia. Se for alvo de dissipar magia, a espada deve ser bem sucedida num teste de resistência de Constituição contra a CD de resistência de magia do conjurador, ou cairá inconsciente por 1 minuto. AÇÕES Espada Longa. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (1d8 + 1) de dano cortante.                              TAPETE SUFOCADOR Constructo Grande, imparcial Classe de Armadura 12 Pontos de Vida 33 (6d10) Deslocamento 3 m FOR 17 (+3) DES 14 (+2) CON 10 (+0) INT 1 (5) SAB 3 (4) CAR 1 (5) Imunidade a Dano psíquico, veneno Imunidade a Condição amedrontado, cego, enfeitiçado, envenenado, exausto, paralisado, petrificado, surdo Sentidos percepção às cegas 18 m (cego além desse raio), Percepção passiva 6 Idiomas ",1/4,50.0," Espada Longa. Ataque Corpo-a-Corpo com Arma: +3 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (1d8 + 1) de dano cortante.",5.0
TAPETE SUFOCADOR,Constructo,Grande,imparcial,33,6d10,12,3.0,17.0,3.0,14.0,2.0,10.0,0.0,1.0,-5.0,3.0,-4.0,1.0,-5.0,"Imunidade a Dano psíquico, veneno Imunidade a Condição amedrontado, cego, enfeitiçado, envenenado, exausto, paralisado, petrificado, surdo Sentidos percepção às cegas 18 m (cego além desse raio), Percepção passiva 6 Idiomas ",2,450.0," Sufocar. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 1,5 m, uma criatura Média ou menor. Acerto: a criatura é agarrada (CD 13 para escapar). Até esse agarrão acabar, o alvo fica impedido, cego e sofre risco de sufocar, e o tapete não pode sufocar outro alvo. Além disso, no início de cada turno do alvo, ele sofre 10 (2d6 + 3) de dano de concussão.",10.0
OBJETOS ANIMADOS OBSERVADOR,Aberração,Grande,leal e mau,180,19d10 + 76,18,0.0,10.0,0.0,14.0,2.0,18.0,4.0,17.0,3.0,15.0,2.0,17.0,3.0,"Testes de Resistência Int +8, Sab +7, Car +8 Perícias Percepção +12 Imunidade a Condição caído Sentidos visão no escuro 36 m, Percepção passiva 22 Idiomas Dialeto Subterrâneo, Subcomum",13,10000.0," Mordida. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 1,5 m, um alvo. Acerto: 14 (4d6) de dano perfurante.",14.0
TIRANO DA MORTE,Morto-vivo,Grande,leal e mau,187,25d10 + 50,19,0.0,10.0,0.0,14.0,2.0,14.0,2.0,19.0,4.0,15.0,2.0,19.0,4.0,"Testes de Resistência For +5, Con +7, Int +9, Sab +7, Car +9 Perícias Percepção +12 Imunidade a Dano veneno Imunidade a Condição caído, enfeitiçado, envenenado, exausto, paralisado, petrificado Sentidos visão no escuro 36 m, Percepção passiva 22 Idiomas Dialeto Subterrâneo, Subcomum",14,11500.0," Mordida. Ataque Corpo-a-Corpo com Arma: +5 para atingir, alcance 1,5 m, um alvo. Acerto: 14 (4d6) de dano perfurante.",14.0
ESPECTADOR,Aberração,Média,leal e neutro,39,6d8 + 12,14,0.0,8.0,-1.0,14.0,2.0,14.0,2.0,13.0,1.0,14.0,2.0,11.0,0.0," Perícias Percepção +6 Imunidade a Condição caído Sentidos visão no escuro 36 m, Percepção passiva 16 Idiomas Dialeto Subterrâneo, Subcomum, telepatia 36 m",3,700.0," Aberração Média, leal e neutro  Classe de Armadura 14 (armadura natural) Pontos de Vida 39 (6d8 + 12) Deslocamento 0 m, voo 9 m (planar)  FOR 8 (1) DES 14 (+2) CON 14 (+2) INT 13 (+1) SAB 14 (+2) CAR 11 (+0)  Perícias Percepção +6 Imunidade a Condição caído Sentidos visão no escuro 36 m, Percepção passiva 16 Idiomas Dialeto Subterrâneo, Subcomum, telepatia 36 m Nível de Desafio 3 (700 XP)  AÇÕES  Mordida. Ataque Corpo-a-Corpo com Arma: +1 para atingir, alcance 1,5 m, um alvo. Acerto: 2 (1d6  1) de dano perfurante.",2.0
